Scene Count,RELEASE_CUDA Kernel Time (s),RELEASE_CUDA Simulation Time (s)
4,0.030336702333333333,0.03107051666666667
4,0.030337561,0.031088594666666667
5,0.030351911,0.03109121366666667
6,0.030341772333333333,0.03110095
6,0.030365223,0.031108019666666667
8,0.030387997666666666,0.03114570566666667
9,0.030418026666666667,0.03118631033333333
10,0.030424080333333332,0.031155436
12,0.030444073333333332,0.03123255466666667
13,0.030456132,0.031186459
16,0.03227832466666667,0.033185235
18,0.03283084666666667,0.033802326
21,0.03318353466666667,0.03418044966666666
24,0.03335104033333333,0.034353645333333335
27,0.03374274533333334,0.034719189
32,0.033861809666666666,0.034834852
36,0.035548516333333335,0.036519856
42,0.036095469666666664,0.037095915666666666
48,0.035567186,0.036585742666666664
55,0.03734194666666667,0.038310938
64,0.03751382933333334,0.038486174666666664
73,0.038371817333333336,0.03934155366666667
84,0.038769357666666664,0.039777608666666665
97,0.040245657,0.04123913866666666
111,0.040548936,0.041519969
128,0.04119819,0.042176721333333334
147,0.044054973666666664,0.045067518
168,0.04499768966666667,0.04598723933333333
194,0.046260007666666665,0.047257762
222,0.04720370066666667,0.048171993333333336
256,0.04828959433333334,0.049265984666666665
294,0.049516966333333336,0.050500269333333334
337,0.04933116,0.050344882
388,0.049640393666666664,0.05065499933333334
445,0.04948486333333334,0.050477371
512,0.049066501666666665,0.05002767933333334
588,0.05020362666666667,0.05119472566666666
675,0.05044512266666666,0.051417351
776,0.049331174666666665,0.05032450066666667
891,0.049372735333333334,0.05034084266666666
1024,0.04990654333333334,0.05089934166666667
1176,0.050587091333333334,0.051559769
1351,0.04919303133333334,0.050194692
1552,0.05033304466666667,0.051328178
1782,0.05017111233333334,0.05115369833333334
2048,0.05006662466666666,0.051071625333333336
2352,0.051145098666666666,0.052114923
2702,0.050878788,0.051858771666666664
3104,0.05005629466666667,0.051030272333333335
3565,0.049693665,0.05069275166666667
4096,0.05019607833333334,0.05118529066666666
4705,0.050766871666666664,0.051759266666666665
5404,0.050715336666666666,0.05171877166666666
6208,0.050458964333333335,0.051444961666666664
7131,0.049862712,0.05132742566666666
8192,0.05009157933333334,0.051210672666666665
9410,0.049392083333333336,0.050485208
10809,0.04776588366666666,0.04934997033333333
12416,0.04748428833333333,0.04904323033333333
14263,0.046575265666666664,0.04772303966666666
16384,0.046198194666666664,0.04699126633333334
18820,0.046619026333333334,0.047759765
21618,0.046987386666666665,0.047757818
24833,0.046843705666666666,0.047660582
28526,0.047388539333333334,0.048165844666666666
32768,0.047603143333333334,0.04840169033333334
37640,0.08268893133333333,0.08345971966666667
43237,0.084258708,0.08537203566666667
49667,0.086235633,0.08802951066666667
57052,0.08656165466666667,0.087674762
65536,0.089074531,0.09019418633333333
75281,0.12333553466666668,0.12410789833333333
86475,0.12590365,0.12667314866666668
